t,x1,y1,theta1,x2,y2,theta2,gamma,v,w,x_ref,y_ref
17.000000000000004,4.6772439570639195,2.2195006533363646,3.3216031010356497,5.6268316710170865,1.8535788657131136,2.628948650937628,-0.6926544500980216,0.66219071052318,0.233860665733084,2.92,4.0
17.200000000000003,4.552860205097281,2.1946289933886294,3.3540478486507848,5.535648396072056,1.9049000160404015,2.7218753748732256,-0.6321724737775593,0.648873540079117,0.162223738075675,3.14,4.0
17.400000000000002,4.4319414556331065,2.166763554052687,3.372592595130932,5.4400460730252505,1.947560973878533,2.807889908754586,-0.564702686376346,0.633213934210955,0.092723732400735,3.36,4.0
17.600000000000005,4.314214016501403,2.1377375153553695,3.37854841992693,5.34084001559414,1.9819524702753517,2.886078895757974,-0.49246952416895623,0.617137398200607,0.029779123979989,3.58,4.0
17.800000000000004,4.199050867417888,2.1089846485638724,3.373594232196255,5.238624862939942,2.008653471589481,2.955932530880487,-0.4176617013157679,0.602517447425223,-0.024770938653376,3.8,4.0
18.000000000000004,4.085854405319422,2.081627291574546,3.3602338287350206,5.133938142614168,2.028316062887566,3.016933899103376,-0.34329992963164463,0.58949122414297,-0.06680201730617,4.02,4.0
18.200000000000003,3.9741390770018095,2.0564351711052944,3.3402872920808138,5.0274298186358894,2.041662463110642,3.0690321708209454,-0.27125512125986834,0.578163805549814,-0.099732683271035,4.24,4.0
18.400000000000002,3.863699745038373,2.033996361237832,3.3155640008686396,4.9198713209152585,2.049480685491604,3.112278154441198,-0.20328584642744146,0.567582847682233,-0.123616456060871,4.46,4.0
18.600000000000005,3.7544417689000196,2.014697298678702,3.287872101479032,4.811973636615969,2.052644558398756,3.146921405653749,-0.1409506958252828,0.557632072784166,-0.138459496948037,4.68,4.0
18.800000000000004,3.646424462913214,1.9987432758814274,3.259008542997491,4.704421368128811,2.0520714336013213,3.1733865792163587,-0.08562196378113227,0.547865333862985,-0.144317792407705,4.9,4.0
19.000000000000004,3.5398856471645375,1.9861633172617732,3.230448771229897,4.59790933371345,2.0486838563755234,3.1923500047357445,-0.03809876649415217,0.537607595705805,-0.142798858837972,5.12,4.0
19.200000000000003,3.4349864412819104,1.9768149605829073,3.203989706613419,4.492896246958838,2.0433490881325396,3.2045162359888355,0.0005265293754167719,0.527284146265803,-0.13229532308239,5.34,4.0
19.400000000000002,3.331935735542217,1.9703760338185785,3.179558150241576,4.3897588528546345,2.0368507350744873,3.211220869949493,0.03166271970791646,0.516694835180272,-0.122157781859211,5.56,4.0
19.600000000000005,3.228464293398726,1.9664454208170652,3.1567485955523393,4.28628780574027,2.029634565304966,3.2135866507439106,0.05683805519157125,0.518041113845981,-0.114047773446185,5.78,4.0
19.800000000000004,3.1248339428212653,1.9648743912098994,3.1360840974525503,4.182761978207193,2.022168423370618,3.212206737423547,0.0761226399709964,0.518460764710433,-0.103322490498944,6.0,4.0
